table_id,department,province,district,installation_time,eligible_voters,total_voted,rp,jpp
036392,LIMA,LIMA,LIMA,08:50 a. m.,300,228,35,2
036395,LIMA,LIMA,LIMA,08:04 a. m.,300,230,30,13
036396,LIMA,LIMA,LIMA,07:31 a. m.,300,229,27,3
036394,LIMA,LIMA,LIMA,07:43 a. m.,300,226,35,2
036398,LIMA,LIMA,LIMA,08:05 a. m.,300,233,29,5
036397,LIMA,LIMA,LIMA,08:10 a. m.,300,250,25,12
036399,LIMA,LIMA,LIMA,07:52 a. m.,300,243,36,11
036401,LIMA,LIMA,LIMA,08:28 a. m.,300,236,29,8
036400,LIMA,LIMA,LIMA,08:09 a. m.,300,236,46,2
036404,LIMA,LIMA,LIMA,07:19 a. m.,234,153,24,2
036405,LIMA,LIMA,LIMA,07:56 a. m.,235,155,28,4
036403,LIMA,LIMA,LIMA,07:22 a. m.,234,147,26,2
036402,LIMA,LIMA,LIMA,07:16 a. m.,234,150,21,4
036406,LIMA,LIMA,LIMA,07:47 a. m.,235,162,26,5
036407,LIMA,LIMA,LIMA,07:58 a. m.,235,164,29,5
036408,LIMA,LIMA,LIMA,07:44 a. m.,235,155,30,2
036409,LIMA,LIMA,LIMA,08:53 a. m.,235,166,25,4
036411,LIMA,LIMA,LIMA,07:48 a. m.,235,150,24,2
036410,LIMA,LIMA,LIMA,07:11 a. m.,235,155,20,1
036413,LIMA,LIMA,LIMA,07:42 a. m.,235,160,26,4
036412,LIMA,LIMA,LIMA,07:27 a. m.,235,156,37,1
036414,LIMA,LIMA,LIMA,07:20 a. m.,300,217,39,7
036415,LIMA,LIMA,LIMA,07:39 a. m.,300,215,35,8
036418,LIMA,LIMA,LIMA,07:30 a. m.,299,213,43,1
036419,LIMA,LIMA,LIMA,07:17 a. m.,299,218,43,4
036416,LIMA,LIMA,LIMA,07:50 a. m.,299,221,38,2
036420,LIMA,LIMA,LIMA,07:28 a. m.,299,216,41,4
036417,LIMA,LIMA,LIMA,07:50 a. m.,299,207,30,2
036426,LIMA,LIMA,LIMA,08:50 a. m.,299,211,24,4
036421,LIMA,LIMA,LIMA,07:12 a. m.,299,234,38,0
036427,LIMA,LIMA,LIMA,07:30 a. m.,299,225,41,14
036422,LIMA,LIMA,LIMA,07:31 a. m.,299,204,44,1
036424,LIMA,LIMA,LIMA,07:05 a. m.,299,211,31,4
036423,LIMA,LIMA,LIMA,07:17 a. m.,299,214,39,4
036425,LIMA,LIMA,LIMA,07:15 a. m.,299,218,30,5
036430,LIMA,LIMA,LIMA,08:14 a. m.,299,215,35,5
036428,LIMA,LIMA,LIMA,07:58 a. m.,299,225,29,8
036429,LIMA,LIMA,LIMA,07:59 a. m.,299,209,42,4
036431,LIMA,LIMA,LIMA,09:08 a. m.,299,219,39,3
036433,LIMA,LIMA,LIMA,07:10 a. m.,299,221,40,13
036432,LIMA,LIMA,LIMA,07:05 a. m.,299,227,49,2
036436,LIMA,LIMA,LIMA,07:29 a. m.,299,221,41,3
036438,LIMA,LIMA,LIMA,08:02 a. m.,299,197,34,3
036434,LIMA,LIMA,LIMA,07:38 a. m.,299,216,41,3
036435,LIMA,LIMA,LIMA,07:51 a. m.,299,221,37,6
036437,LIMA,LIMA,LIMA,07:06 a. m.,299,203,26,3
036443,LIMA,LIMA,LIMA,07:46 a. m.,299,224,40,6
036441,LIMA,LIMA,LIMA,08:26 a. m.,299,211,34,4
036440,LIMA,LIMA,LIMA,08:14 a. m.,299,224,49,1
036445,LIMA,LIMA,LIMA,07:28 a. m.,299,222,26,4
036442,LIMA,LIMA,LIMA,08:32 a. m.,299,222,40,6
036447,LIMA,LIMA,LIMA,07:55 a. m.,299,221,38,4
036439,LIMA,LIMA,LIMA,07:37 a. m.,299,213,36,3
036446,LIMA,LIMA,LIMA,07:30 a. m.,299,226,28,5
036450,LIMA,LIMA,LIMA,07:59 a. m.,299,203,44,5
036454,LIMA,LIMA,LIMA,07:31 a. m.,299,224,51,2
036451,LIMA,LIMA,LIMA,07:25 a. m.,299,228,47,2
036448,LIMA,LIMA,LIMA,07:14 a. m.,299,217,41,6
036452,LIMA,LIMA,LIMA,07:45 a. m.,299,227,39,4
036453,LIMA,LIMA,LIMA,07:47 a. m.,299,224,39,2
036455,LIMA,LIMA,LIMA,09:00 a. m.,299,202,31,3
036458,LIMA,LIMA,LIMA,07:48 a. m.,299,204,45,1
036456,LIMA,LIMA,LIMA,07:13 a. m.,299,215,48,2
036457,LIMA,LIMA,LIMA,07:32 a. m.,299,210,43,3
036460,LIMA,LIMA,LIMA,07:18 a. m.,299,206,35,2
036461,LIMA,LIMA,LIMA,07:24 a. m.,299,213,48,3
036463,LIMA,LIMA,LIMA,07:18 a. m.,299,212,37,5
036459,LIMA,LIMA,LIMA,07:07 a. m.,299,228,49,4
036462,LIMA,LIMA,LIMA,07:36 a. m.,299,206,38,2
036464,LIMA,LIMA,LIMA,07:39 a. m.,299,228,44,5
036468,LIMA,LIMA,LIMA,07:35 a. m.,299,211,33,6
036465,LIMA,LIMA,LIMA,07:52 a. m.,299,221,41,5
036466,LIMA,LIMA,LIMA,07:30 a. m.,299,218,40,4
036467,LIMA,LIMA,LIMA,07:42 a. m.,299,226,33,4
036470,LIMA,LIMA,LIMA,07:29 a. m.,299,214,35,8
036469,LIMA,LIMA,LIMA,07:03 a. m.,299,223,37,3
036472,LIMA,LIMA,LIMA,07:58 a. m.,299,207,36,9
036471,LIMA,LIMA,LIMA,07:34 a. m.,299,213,35,2
036480,LIMA,LIMA,LIMA,07:25 a. m.,299,220,41,9
036474,LIMA,LIMA,LIMA,07:20 a. m.,299,230,21,5
036476,LIMA,LIMA,LIMA,07:53 a. m.,299,218,30,7
036473,LIMA,LIMA,LIMA,07:14 a. m.,299,211,27,6
036477,LIMA,LIMA,LIMA,07:18 a. m.,299,214,42,7
036475,LIMA,LIMA,LIMA,08:47 a. m.,299,215,29,5
036478,LIMA,LIMA,LIMA,07:21 a. m.,299,206,26,3
036479,LIMA,LIMA,LIMA,07:40 a. m.,299,214,51,1
036481,LIMA,LIMA,LIMA,06:45 a. m.,299,205,41,2
036483,LIMA,LIMA,LIMA,07:40 a. m.,299,218,33,1
036485,LIMA,LIMA,LIMA,07:49 a. m.,299,203,34,5
036484,LIMA,LIMA,LIMA,08:12 a. m.,299,215,36,4
036482,LIMA,LIMA,LIMA,07:26 a. m.,299,207,39,2
036486,LIMA,LIMA,LIMA,07:05 a. m.,299,213,29,2
036487,LIMA,LIMA,LIMA,07:05 a. m.,299,201,25,2
036488,LIMA,LIMA,LIMA,06:25 a. m.,299,214,38,2
036490,LIMA,LIMA,LIMA,07:10 a. m.,299,216,47,6
036489,LIMA,LIMA,LIMA,07:10 a. m.,299,216,37,3
036494,LIMA,LIMA,LIMA,08:05 a. m.,299,198,34,8
036496,LIMA,LIMA,LIMA,08:06 a. m.,299,207,40,4
036492,LIMA,LIMA,LIMA,07:00 a. m.,299,211,38,4
036495,LIMA,LIMA,LIMA,07:43 a. m.,299,218,38,3
036491,LIMA,LIMA,LIMA,07:24 a. m.,299,219,37,3
036497,LIMA,LIMA,LIMA,07:15 a. m.,299,225,38,2
036493,LIMA,LIMA,LIMA,07:45 a. m.,299,220,35,2
036498,LIMA,LIMA,LIMA,08:09 a. m.,299,214,23,4
036500,LIMA,LIMA,LIMA,07:10 a. m.,299,217,41,3
036502,LIMA,LIMA,LIMA,07:12 a. m.,230,184,48,0
036501,LIMA,LIMA,LIMA,07:10 a. m.,299,221,44,5
036499,LIMA,LIMA,LIMA,07:10 a. m.,299,213,44,2
036508,LIMA,LIMA,LIMA,08:36 a. m.,300,254,52,1
036504,LIMA,LIMA,LIMA,09:00 a. m.,300,238,64,0
036506,LIMA,LIMA,LIMA,07:37 a. m.,300,251,74,2
036503,LIMA,LIMA,LIMA,07:12 a. m.,300,249,53,2
036505,LIMA,LIMA,LIMA,08:20 a. m.,300,250,63,2
036507,LIMA,LIMA,LIMA,08:35 a. m.,300,243,55,1
036513,LIMA,LIMA,LIMA,09:00 a. m.,300,248,63,2
036510,LIMA,LIMA,LIMA,07:00 a. m.,300,250,62,3
036511,LIMA,LIMA,LIMA,07:15 a. m.,300,259,69,4
036512,LIMA,LIMA,LIMA,08:30 a. m.,300,245,51,2
036509,LIMA,LIMA,LIMA,08:10 a. m.,300,261,64,4
036514,LIMA,LIMA,LIMA,07:21 a. m.,230,194,33,1
036515,LIMA,LIMA,LIMA,08:05 a. m.,300,267,32,5
036516,LIMA,LIMA,LIMA,07:30 a. m.,300,260,40,7
036520,LIMA,LIMA,LIMA,07:10 a. m.,300,268,35,4
036524,LIMA,LIMA,LIMA,07:20 a. m.,300,235,63,1
036521,LIMA,LIMA,LIMA,07:14 a. m.,300,258,33,5
036517,LIMA,LIMA,LIMA,07:35 a. m.,300,270,48,8
036522,LIMA,LIMA,LIMA,08:35 a. m.,230,173,35,1
036519,LIMA,LIMA,LIMA,07:48 a. m.,300,265,26,4
036525,LIMA,LIMA,LIMA,09:12 a. m.,300,224,46,1
036523,LIMA,LIMA,LIMA,07:30 a. m.,300,228,65,1
036527,LIMA,LIMA,LIMA,08:22 a. m.,300,236,49,7
036526,LIMA,LIMA,LIMA,08:41 a. m.,300,221,55,2
036528,LIMA,LIMA,LIMA,09:44 a. m.,300,239,47,3
036530,LIMA,LIMA,LIMA,09:30 a. m.,300,233,55,8
036529,LIMA,LIMA,LIMA,09:00 a. m.,300,232,52,0
036531,LIMA,LIMA,LIMA,08:03 a. m.,300,230,50,2
036533,LIMA,LIMA,LIMA,07:10 a. m.,300,217,36,4
036532,LIMA,LIMA,LIMA,08:10 a. m.,300,235,65,3
036537,LIMA,LIMA,LIMA,07:00 a. m.,300,237,53,1
036536,LIMA,LIMA,LIMA,07:00 a. m.,300,230,43,0
036538,LIMA,LIMA,LIMA,07:00 a. m.,300,232,54,3
036540,LIMA,LIMA,LIMA,09:30 a. m.,300,289,94,3
036535,LIMA,LIMA,LIMA,07:00 a. m.,300,216,50,3
036541,LIMA,LIMA,LIMA,09:03 a. m.,300,289,93,2
036539,LIMA,LIMA,LIMA,08:45 a. m.,258,239,81,1
036547,LIMA,LIMA,LIMA,08:15 a. m.,300,287,87,3
036544,LIMA,LIMA,LIMA,08:56 a. m.,300,283,86,1
036551,LIMA,LIMA,LIMA,07:35 a. m.,300,245,27,3
036542,LIMA,LIMA,LIMA,08:46 a. m.,300,284,77,1
036549,LIMA,LIMA,LIMA,07:40 a. m.,300,249,26,4
036548,LIMA,LIMA,LIMA,07:00 a. m.,230,180,25,3
036552,LIMA,LIMA,LIMA,07:07 a. m.,300,235,35,3
036543,LIMA,LIMA,LIMA,07:53 a. m.,300,288,94,1
036545,LIMA,LIMA,LIMA,09:04 a. m.,300,283,68,3
036550,LIMA,LIMA,LIMA,07:17 a. m.,300,252,32,2
036546,LIMA,LIMA,LIMA,08:10 a. m.,300,287,87,2
036555,LIMA,LIMA,LIMA,07:37 a. m.,300,250,35,7
036553,LIMA,LIMA,LIMA,07:01 a. m.,300,248,36,4
036559,LIMA,LIMA,LIMA,07:55 a. m.,300,236,55,4
036560,LIMA,LIMA,LIMA,07:00 a. m.,300,246,50,4
036561,LIMA,LIMA,LIMA,07:32 a. m.,300,240,48,0
036563,LIMA,LIMA,LIMA,08:00 a. m.,300,248,50,4
036562,LIMA,LIMA,LIMA,08:18 a. m.,300,237,39,3
036565,LIMA,LIMA,LIMA,07:30 a. m.,300,257,59,2
036567,LIMA,LIMA,LIMA,08:10 a. m.,300,238,52,3
036566,LIMA,LIMA,LIMA,07:57 a. m.,300,242,38,0
036564,LIMA,LIMA,LIMA,08:10 a. m.,300,247,50,3
036570,LIMA,LIMA,LIMA,08:13 a. m.,300,253,45,6
036568,LIMA,LIMA,LIMA,07:58 a. m.,300,251,50,2
036569,LIMA,LIMA,LIMA,08:20 a. m.,300,258,55,3
036578,LIMA,LIMA,LIMA,07:33 a. m.,300,233,48,5
036571,LIMA,LIMA,LIMA,07:15 a. m.,300,252,61,2
036574,LIMA,LIMA,LIMA,07:52 a. m.,300,251,54,5
036572,LIMA,LIMA,LIMA,07:30 a. m.,300,255,58,3
036576,LIMA,LIMA,LIMA,07:16 a. m.,300,250,55,3
036577,LIMA,LIMA,LIMA,07:05 a. m.,300,238,41,4
036579,LIMA,LIMA,LIMA,08:10 a. m.,300,250,50,4
036575,LIMA,LIMA,LIMA,07:25 a. m.,300,247,41,3
036581,LIMA,LIMA,LIMA,07:46 a. m.,300,243,40,3
036585,LIMA,LIMA,LIMA,07:33 a. m.,300,240,35,5
036583,LIMA,LIMA,LIMA,07:29 a. m.,300,245,38,2
036586,LIMA,LIMA,LIMA,07:56 a. m.,300,238,39,0
036588,LIMA,LIMA,LIMA,07:50 a. m.,230,149,16,5
036582,LIMA,LIMA,LIMA,07:00 a. m.,300,224,39,4
036591,LIMA,LIMA,LIMA,07:00 a. m.,300,227,33,0
036589,LIMA,LIMA,LIMA,07:12 a. m.,300,237,20,6
036590,LIMA,LIMA,LIMA,07:00 a. m.,300,233,38,3
036587,LIMA,LIMA,LIMA,07:10 a. m.,230,162,24,3
036593,LIMA,LIMA,LIMA,08:02 a. m.,300,242,30,5
036592,LIMA,LIMA,LIMA,07:30 a. m.,300,223,22,4
036594,LIMA,LIMA,LIMA,07:35 a. m.,300,230,29,7
036598,LIMA,LIMA,LIMA,09:47 a. m.,300,226,28,3
036596,LIMA,LIMA,LIMA,07:37 a. m.,300,233,25,1
036597,LIMA,LIMA,LIMA,08:30 a. m.,300,229,28,3
036595,LIMA,LIMA,LIMA,09:11 a. m.,300,219,44,2
036599,LIMA,LIMA,LIMA,07:52 a. m.,300,245,25,8
036600,LIMA,LIMA,LIMA,08:35 a. m.,300,240,36,4
036601,LIMA,LIMA,LIMA,07:47 a. m.,300,231,30,1
036603,LIMA,LIMA,LIMA,07:59 a. m.,300,228,35,6
036602,LIMA,LIMA,LIMA,08:03 a. m.,300,215,30,4
036604,LIMA,LIMA,LIMA,07:36 a. m.,300,233,38,3
036605,LIMA,LIMA,LIMA,08:11 a. m.,300,237,28,5
036608,LIMA,LIMA,LIMA,08:25 a. m.,300,233,20,4
036609,LIMA,LIMA,LIMA,07:56 a. m.,300,228,29,5
036606,LIMA,LIMA,LIMA,07:10 a. m.,300,243,29,3
036607,LIMA,LIMA,LIMA,08:07 a. m.,300,241,24,9
036610,LIMA,LIMA,LIMA,08:20 a. m.,300,229,31,4
036611,LIMA,LIMA,LIMA,07:45 a. m.,300,232,22,9
036613,LIMA,LIMA,LIMA,07:55 a. m.,300,219,37,2
036620,LIMA,LIMA,LIMA,07:37 a. m.,300,208,26,4
036615,LIMA,LIMA,LIMA,08:42 a. m.,300,237,22,3
036612,LIMA,LIMA,LIMA,08:08 a. m.,300,239,24,5
036614,LIMA,LIMA,LIMA,08:52 a. m.,300,219,25,7
036617,LIMA,LIMA,LIMA,08:20 a. m.,230,161,26,2
036618,LIMA,LIMA,LIMA,07:45 a. m.,230,151,32,1
036621,LIMA,LIMA,LIMA,07:44 a. m.,300,222,37,2
036619,LIMA,LIMA,LIMA,07:37 a. m.,300,212,38,9
036623,LIMA,LIMA,LIMA,09:30 a. m.,300,216,32,3
036622,LIMA,LIMA,LIMA,07:50 a. m.,300,206,33,3
036625,LIMA,LIMA,LIMA,08:41 a. m.,300,204,35,3
036624,LIMA,LIMA,LIMA,07:20 a. m.,300,222,42,7
036626,LIMA,LIMA,LIMA,08:50 a. m.,300,206,40,6
036628,LIMA,LIMA,LIMA,07:13 a. m.,300,223,33,2
036627,LIMA,LIMA,LIMA,07:45 a. m.,300,212,31,4
036631,LIMA,LIMA,LIMA,07:09 a. m.,300,219,43,7
036630,LIMA,LIMA,LIMA,07:33 a. m.,300,200,40,3
036629,LIMA,LIMA,LIMA,07:34 a. m.,300,213,40,6
036633,LIMA,LIMA,LIMA,07:00 a. m.,300,206,40,2
036632,LIMA,LIMA,LIMA,07:23 a. m.,300,226,41,4
036637,LIMA,LIMA,LIMA,07:56 a. m.,300,229,41,7
036638,LIMA,LIMA,LIMA,07:26 a. m.,300,216,33,4
036635,LIMA,LIMA,LIMA,09:23 a. m.,300,205,40,4
036636,LIMA,LIMA,LIMA,07:36 a. m.,300,219,31,1
036640,LIMA,LIMA,LIMA,09:06 a. m.,300,216,35,5
036634,LIMA,LIMA,LIMA,08:18 a. m.,300,212,26,7
036643,LIMA,LIMA,LIMA,08:05 a. m.,300,206,33,1
036639,LIMA,LIMA,LIMA,09:30 a. m.,300,222,42,5
036641,LIMA,LIMA,LIMA,08:40 a. m.,300,233,37,6
036642,LIMA,LIMA,LIMA,08:27 a. m.,300,212,27,4
036645,LIMA,LIMA,LIMA,07:42 a. m.,300,201,34,2
036648,LIMA,LIMA,LIMA,07:15 a. m.,300,211,40,6
036646,LIMA,LIMA,LIMA,08:29 a. m.,300,203,34,1
036644,LIMA,LIMA,LIMA,07:40 a. m.,300,219,34,3
036650,LIMA,LIMA,LIMA,08:45 a. m.,300,222,39,3
036647,LIMA,LIMA,LIMA,07:10 a. m.,300,207,38,2
036649,LIMA,LIMA,LIMA,08:08 a. m.,300,219,36,3
036653,LIMA,LIMA,LIMA,07:22 a. m.,300,210,24,5
036651,LIMA,LIMA,LIMA,07:02 a. m.,300,221,40,10
036654,LIMA,LIMA,LIMA,07:32 a. m.,300,230,46,2
036656,LIMA,LIMA,LIMA,07:00 a. m.,300,205,42,5
036652,LIMA,LIMA,LIMA,06:44 a. m.,300,214,32,9
036655,LIMA,LIMA,LIMA,07:26 a. m.,300,217,42,3
036657,LIMA,LIMA,LIMA,08:38 a. m.,300,214,30,9
036660,LIMA,LIMA,LIMA,07:44 a. m.,300,229,50,1
036661,LIMA,LIMA,LIMA,07:16 a. m.,300,234,43,3
036659,LIMA,LIMA,LIMA,07:44 a. m.,300,217,34,6
036658,LIMA,LIMA,LIMA,07:19 a. m.,300,204,35,3
036662,LIMA,LIMA,LIMA,07:17 a. m.,300,210,38,8
036663,LIMA,LIMA,LIMA,09:15 a. m.,300,209,35,1
036667,LIMA,LIMA,LIMA,07:17 a. m.,300,271,81,1
036669,LIMA,LIMA,LIMA,07:48 a. m.,300,264,86,0
036665,LIMA,LIMA,LIMA,07:52 a. m.,262,236,81,0
036664,LIMA,LIMA,LIMA,09:55 a. m.,300,225,29,4
036670,LIMA,LIMA,LIMA,08:01 a. m.,300,272,73,2
036671,LIMA,LIMA,LIMA,07:13 a. m.,300,271,69,0
036668,LIMA,LIMA,LIMA,08:10 a. m.,300,262,69,1
036666,LIMA,LIMA,LIMA,07:02 a. m.,263,244,70,2
036673,LIMA,LIMA,LIMA,07:59 a. m.,300,279,69,2
036672,LIMA,LIMA,LIMA,07:41 a. m.,300,267,75,0
036674,LIMA,LIMA,LIMA,07:07 a. m.,300,267,63,2
036678,LIMA,LIMA,LIMA,08:14 a. m.,300,267,60,3
036675,LIMA,LIMA,LIMA,07:46 a. m.,300,265,86,1
036679,LIMA,LIMA,LIMA,07:20 a. m.,300,264,75,0
036677,LIMA,LIMA,LIMA,08:01 a. m.,300,271,72,3
036676,LIMA,LIMA,LIMA,08:10 a. m.,300,263,71,3
036680,LIMA,LIMA,LIMA,07:25 a. m.,300,272,71,2
036681,LIMA,LIMA,LIMA,07:46 a. m.,300,268,85,0
036684,LIMA,LIMA,LIMA,07:00 a. m.,230,198,59,4
036683,LIMA,LIMA,LIMA,07:37 a. m.,300,269,74,2
036682,LIMA,LIMA,LIMA,08:22 a. m.,300,264,91,3
036686,LIMA,LIMA,LIMA,08:22 a. m.,300,260,79,1
036685,LIMA,LIMA,LIMA,07:00 a. m.,300,256,88,4
036688,LIMA,LIMA,LIMA,08:30 a. m.,300,257,67,0
036687,LIMA,LIMA,LIMA,08:00 a. m.,300,262,86,2
036691,LIMA,LIMA,LIMA,07:07 a. m.,300,254,64,1
036692,LIMA,LIMA,LIMA,07:51 a. m.,300,261,88,0
036693,LIMA,LIMA,LIMA,07:00 a. m.,300,259,74,0
036694,LIMA,LIMA,LIMA,07:09 a. m.,300,264,70,2
036690,LIMA,LIMA,LIMA,07:56 a. m.,300,256,84,2
036695,LIMA,LIMA,LIMA,08:10 a. m.,230,164,13,1
036696,LIMA,LIMA,LIMA,07:00 a. m.,300,221,32,3
036698,LIMA,LIMA,LIMA,07:40 a. m.,300,226,42,3
036701,LIMA,LIMA,LIMA,07:00 a. m.,300,250,37,7
036699,LIMA,LIMA,LIMA,08:53 a. m.,300,235,30,2
036705,LIMA,LIMA,LIMA,07:09 a. m.,300,216,34,5
036702,LIMA,LIMA,LIMA,07:00 a. m.,300,230,40,7
036700,LIMA,LIMA,LIMA,08:04 a. m.,300,232,26,6
036704,LIMA,LIMA,LIMA,07:08 a. m.,300,243,35,7
036707,LIMA,LIMA,LIMA,07:07 a. m.,300,235,36,4
036709,LIMA,LIMA,LIMA,08:18 a. m.,300,226,41,2
036710,LIMA,LIMA,LIMA,08:25 a. m.,300,240,25,4
036708,LIMA,LIMA,LIMA,07:39 a. m.,300,234,52,3
036706,LIMA,LIMA,LIMA,07:40 a. m.,300,237,33,2
036711,LIMA,LIMA,LIMA,07:27 a. m.,300,224,26,1
036713,LIMA,LIMA,LIMA,07:41 a. m.,300,220,36,4
036712,LIMA,LIMA,LIMA,07:20 a. m.,300,229,31,5
036714,LIMA,LIMA,LIMA,07:59 a. m.,300,229,30,4
036716,LIMA,LIMA,LIMA,06:48 a. m.,300,278,83,1
036717,LIMA,LIMA,LIMA,06:48 a. m.,300,276,70,1
036715,LIMA,LIMA,LIMA,06:48 a. m.,232,217,54,1
036718,LIMA,LIMA,LIMA,08:18 a. m.,300,281,77,2
036719,LIMA,LIMA,LIMA,07:59 a. m.,300,274,69,2
036720,LIMA,LIMA,LIMA,07:47 a. m.,300,275,75,2
036721,LIMA,LIMA,LIMA,08:00 a. m.,300,270,60,3
036724,LIMA,LIMA,LIMA,08:25 a. m.,300,216,36,1
036722,LIMA,LIMA,LIMA,08:05 a. m.,230,153,27,0
036723,LIMA,LIMA,LIMA,07:51 a. m.,230,170,25,1
036725,LIMA,LIMA,LIMA,07:58 a. m.,300,223,30,1
036729,LIMA,LIMA,LIMA,07:24 a. m.,300,227,33,3
036728,LIMA,LIMA,LIMA,08:36 a. m.,300,217,30,5
036726,LIMA,LIMA,LIMA,07:36 a. m.,300,220,24,4
036731,LIMA,LIMA,LIMA,08:33 a. m.,300,232,30,0
036727,LIMA,LIMA,LIMA,08:07 a. m.,300,224,30,1
036730,LIMA,LIMA,LIMA,07:45 a. m.,300,233,27,5
036732,LIMA,LIMA,LIMA,10:09 a. m.,300,237,20,6
036734,LIMA,LIMA,LIMA,08:27 a. m.,300,237,26,5
036735,LIMA,LIMA,LIMA,08:30 a. m.,300,204,21,2
036736,LIMA,LIMA,LIMA,07:52 a. m.,300,223,28,3
036733,LIMA,LIMA,LIMA,07:17 a. m.,300,232,30,5
036738,LIMA,LIMA,LIMA,07:41 a. m.,300,231,29,2
036739,LIMA,LIMA,LIMA,07:54 a. m.,300,224,34,4
036737,LIMA,LIMA,LIMA,08:33 a. m.,300,225,33,2
036741,LIMA,LIMA,LIMA,08:00 a. m.,300,215,37,7
036742,LIMA,LIMA,LIMA,08:27 a. m.,300,229,32,2
036740,LIMA,LIMA,LIMA,07:06 a. m.,300,213,40,4
036744,LIMA,LIMA,LIMA,08:49 a. m.,300,226,33,1
036743,LIMA,LIMA,LIMA,08:22 a. m.,300,230,26,4
036746,LIMA,LIMA,LIMA,08:29 a. m.,300,217,34,1
036745,LIMA,LIMA,LIMA,08:07 a. m.,300,225,25,1
036749,LIMA,LIMA,LIMA,08:20 a. m.,300,212,42,8
036748,LIMA,LIMA,LIMA,08:35 a. m.,300,223,51,6
036747,LIMA,LIMA,LIMA,07:15 a. m.,230,159,22,4
036753,LIMA,LIMA,LIMA,08:00 a. m.,300,226,38,5
036750,LIMA,LIMA,LIMA,07:20 a. m.,300,217,36,5
036751,LIMA,LIMA,LIMA,08:00 a. m.,300,226,47,4
036754,LIMA,LIMA,LIMA,07:57 a. m.,230,173,24,4
036759,LIMA,LIMA,LIMA,08:27 a. m.,300,251,33,5
036752,LIMA,LIMA,LIMA,07:41 a. m.,300,221,48,2
036760,LIMA,LIMA,LIMA,08:25 a. m.,300,243,31,3
036756,LIMA,LIMA,LIMA,08:05 a. m.,300,255,38,7
036755,LIMA,LIMA,LIMA,07:00 a. m.,300,248,48,3
036757,LIMA,LIMA,LIMA,07:27 a. m.,300,246,27,6
036761,LIMA,LIMA,LIMA,07:08 a. m.,230,187,28,3
036762,LIMA,LIMA,LIMA,07:15 a. m.,300,256,28,6
036758,LIMA,LIMA,LIMA,07:18 a. m.,300,252,30,2
036764,LIMA,LIMA,LIMA,07:10 a. m.,300,243,20,8
036763,LIMA,LIMA,LIMA,08:10 a. m.,300,242,36,1
036765,LIMA,LIMA,LIMA,07:06 a. m.,300,256,34,7
036767,LIMA,LIMA,LIMA,07:30 a. m.,300,248,41,1
036769,LIMA,LIMA,LIMA,07:01 a. m.,300,236,34,8
036768,LIMA,LIMA,LIMA,07:16 a. m.,230,181,29,4
036766,LIMA,LIMA,LIMA,07:00 a. m.,300,258,31,3
036770,LIMA,LIMA,LIMA,08:14 a. m.,300,241,32,5
036772,LIMA,LIMA,LIMA,07:58 a. m.,300,248,38,8
036774,LIMA,LIMA,LIMA,07:40 a. m.,300,248,38,5
036773,LIMA,LIMA,LIMA,07:30 a. m.,300,243,34,4
036777,LIMA,LIMA,LIMA,08:30 a. m.,300,267,36,6
036776,LIMA,LIMA,LIMA,07:00 a. m.,300,300,49,3
036775,LIMA,LIMA,LIMA,07:00 a. m.,230,230,29,9
036781,LIMA,LIMA,LIMA,07:33 a. m.,230,186,14,4
036782,LIMA,LIMA,LIMA,07:48 a. m.,300,259,42,4
036779,LIMA,LIMA,LIMA,07:25 a. m.,300,257,40,4
036783,LIMA,LIMA,LIMA,07:47 a. m.,300,254,38,4
036780,LIMA,LIMA,LIMA,07:38 a. m.,300,276,40,6
036784,LIMA,LIMA,LIMA,07:37 a. m.,300,260,34,5
036785,LIMA,LIMA,LIMA,08:17 a. m.,300,258,19,3
036787,LIMA,LIMA,LIMA,07:38 a. m.,300,211,32,0
036786,LIMA,LIMA,LIMA,07:55 a. m.,230,94,30,2
036789,LIMA,LIMA,LIMA,07:36 a. m.,300,208,34,4
036788,LIMA,LIMA,LIMA,07:40 a. m.,300,210,31,3
036791,LIMA,LIMA,LIMA,07:22 a. m.,300,207,31,0
036790,LIMA,LIMA,LIMA,07:46 a. m.,300,219,33,3
036794,LIMA,LIMA,LIMA,07:54 a. m.,300,216,40,4
036792,LIMA,LIMA,LIMA,08:11 a. m.,300,218,31,10
036793,LIMA,LIMA,LIMA,08:28 a. m.,300,221,36,5
036795,LIMA,LIMA,LIMA,07:11 a. m.,300,223,32,2
036796,LIMA,LIMA,LIMA,07:45 a. m.,300,193,25,1
036799,LIMA,LIMA,LIMA,08:21 a. m.,300,211,27,2
036798,LIMA,LIMA,LIMA,07:00 a. m.,300,209,35,2
036797,LIMA,LIMA,LIMA,07:00 a. m.,300,211,35,9
036801,LIMA,LIMA,LIMA,07:29 a. m.,300,200,44,3
036805,LIMA,LIMA,LIMA,07:59 a. m.,300,257,25,6
036800,LIMA,LIMA,LIMA,08:06 a. m.,300,207,15,1
036802,LIMA,LIMA,LIMA,07:38 a. m.,230,157,28,8
036803,LIMA,LIMA,LIMA,07:47 a. m.,300,235,44,2
036806,LIMA,LIMA,LIMA,08:24 a. m.,300,260,33,5
036807,LIMA,LIMA,LIMA,07:14 a. m.,300,243,32,3
036804,LIMA,LIMA,LIMA,07:56 a. m.,300,248,28,4
036808,LIMA,LIMA,LIMA,08:18 a. m.,300,248,32,6
